vehicle_id,timestamp,speed,engine_temp,fuel_efficiency,ambient_temp,rpm,brake_events,fault_code,anomaly_type,anomaly_detected,anomaly_score,analysis_timestamp
VEH-011,2025-07-24,85.73,86.95,12.97,30,2471,2,,normal,0,0.0001951809,2025-07-27 16:05:16
VEH-012,2025-07-24,48.62,77.03,12.88,34,2737,1,,normal,0,0.00075750484,2025-07-27 16:05:16
VEH-013,2025-07-24,57.88,102.5,10.46,33,3983,4,,normal,0,0.048926257,2025-07-27 16:05:16
VEH-014,2025-07-24,34.36,72.88,11.49,39,4324,0,,normal,0,0.061094914,2025-07-27 16:05:16
VEH-015,2025-07-24,54.82,84.94,17.25,25,2771,5,,normal,0,0.012331198,2025-07-27 16:05:16
VEH-016,2025-07-24,83.3,79.84,21.73,33,4572,4,,normal,0,0.07123015,2025-07-27 16:05:16
VEH-017,2025-07-24,54.73,80.68,14.85,28,3915,0,,normal,0,0.0016862936,2025-07-27 16:05:16
VEH-018,2025-07-24,54.58,87.54,11.8,37,2838,4,,normal,0,0.015720714,2025-07-27 16:05:16
VEH-019,2025-07-24,61.74,98.14,9.47,25,2879,5,,normal,0,0.13936332,2025-07-27 16:05:16
VEH-020,2025-07-24,29.96,76.53,14.55,32,2276,2,,normal,0,0.0007115579,2025-07-27 16:05:16
VEH-021,2025-07-24,51.95,84.41,12.87,37,4488,1,,normal,0,0.12060214,2025-07-27 16:05:16
VEH-022,2025-07-24,48.45,75.03,14.54,31,2358,2,,normal,0,0.00026430914,2025-07-27 16:05:16
VEH-023,2025-07-24,44.19,85.12,13.71,36,3075,0,,normal,0,0.0016243723,2025-07-27 16:05:16
VEH-024,2025-07-24,63.92,94.53,21.24,34,4313,3,,normal,0,0.016014999,2025-07-27 16:05:16
VEH-025,2025-07-24,46.64,82.63,15.0,26,2224,1,,normal,0,0.00033451326,2025-07-27 16:05:16
VEH-026,2025-07-24,60.51,91.5,19.99,34,4345,0,,normal,0,0.0047738445,2025-07-27 16:05:16
VEH-027,2025-07-24,64.1,96.7,13.92,33,3297,3,,normal,0,0.0033835738,2025-07-27 16:05:16
VEH-028,2025-07-24,68.17,82.7,12.99,28,2214,6,,excessive_braking,1,0.9951607,2025-07-27 16:05:16
VEH-029,2025-07-24,47.81,104.28,9.14,31,2461,5,,normal,0,0.3300085,2025-07-27 16:05:16
VEH-030,2025-07-24,59.12,91.4,10.3,35,4497,6,,excessive_braking,1,0.98725945,2025-07-27 16:05:16
VEH-031,2025-07-24,44.72,77.18,18.24,36,3385,3,,normal,0,0.00057526794,2025-07-27 16:05:16
VEH-032,2025-07-24,56.92,66.12,14.97,29,4179,0,,normal,0,0.0022553897,2025-07-27 16:05:16
VEH-033,2025-07-24,57.19,82.68,16.36,38,2817,1,,normal,0,8.8645116e-05,2025-07-27 16:05:16
VEH-034,2025-07-24,62.91,64.95,14.54,34,2929,0,,normal,0,5.948705e-05,2025-07-27 16:05:16
VEH-035,2025-07-24,41.05,89.03,15.68,30,4421,2,,normal,0,0.056131348,2025-07-27 16:05:16
VEH-036,2025-07-24,48.02,66.37,16.29,28,2875,3,,normal,0,0.00025220285,2025-07-27 16:05:16
VEH-037,2025-07-24,47.97,107.64,16.47,37,2097,2,,normal,0,0.0049699927,2025-07-27 16:05:16
VEH-038,2025-07-24,48.58,85.88,16.26,36,4160,0,,normal,0,0.0046779043,2025-07-27 16:05:16
VEH-039,2025-07-24,14.32,79.32,18.6,39,3747,1,,normal,0,0.0021482317,2025-07-27 16:05:16
VEH-040,2025-07-24,56.79,63.85,19.58,34,4293,0,,normal,0,0.0018124044,2025-07-27 16:05:16
VEH-041,2025-07-24,65.59,85.26,10.83,29,2833,6,,excessive_braking,1,0.99581516,2025-07-27 16:05:16
VEH-042,2025-07-24,58.11,102.97,12.41,28,2792,0,,normal,0,0.007671775,2025-07-27 16:05:16
VEH-043,2025-07-24,56.52,65.19,10.77,32,3415,2,,normal,0,0.006712813,2025-07-27 16:05:16
VEH-044,2025-07-24,42.34,89.31,10.71,31,4094,5,,normal,0,0.08251858,2025-07-27 16:05:16
VEH-045,2025-07-24,65.7,70.82,18.22,36,3269,1,,normal,0,4.9602444e-05,2025-07-27 16:05:16
VEH-046,2025-07-24,35.5,108.74,14.1,32,3325,1,,normal,0,0.11390157,2025-07-27 16:05:16
VEH-047,2025-07-24,74.63,72.71,11.88,35,4293,1,,normal,0,0.01866665,2025-07-27 16:05:16
VEH-048,2025-07-24,56.41,70.47,16.58,30,4020,1,,normal,0,0.000798308,2025-07-27 16:05:16
VEH-049,2025-07-24,67.79,80.02,14.81,31,2414,6,,excessive_braking,1,0.99284744,2025-07-27 16:05:16
VEH-050,2025-07-24,69.91,83.93,20.33,39,2564,2,,normal,0,1.4125662e-05,2025-07-27 16:05:16
VEH-051,2025-07-24,59.47,71.97,12.96,30,2223,4,,normal,0,0.0010866945,2025-07-27 16:05:16
VEH-052,2025-07-24,45.66,72.41,17.71,37,3129,5,,normal,0,0.009017296,2025-07-27 16:05:16
VEH-053,2025-07-24,68.96,65.98,8.48,31,2005,5,,normal,0,0.16293386,2025-07-27 16:05:16
VEH-054,2025-07-24,30.34,85.29,15.42,39,4982,1,,high_rpm,1,0.7918712,2025-07-27 16:05:16
VEH-055,2025-07-24,40.02,92.57,18.5,27,3571,0,,normal,0,0.001747739,2025-07-27 16:05:16
VEH-056,2025-07-24,29.26,80.3,19.49,33,2143,3,,normal,0,0.00026367337,2025-07-27 16:05:16
VEH-057,2025-07-24,62.09,96.55,16.63,26,2906,3,,normal,0,0.0011080775,2025-07-27 16:05:16
VEH-058,2025-07-24,61.93,86.58,15.36,35,3025,3,,normal,0,0.00073732215,2025-07-27 16:05:16
VEH-059,2025-07-24,59.09,78.83,18.12,25,2687,3,,normal,0,0.0001228538,2025-07-27 16:05:16
VEH-060,2025-07-24,58.2,69.17,9.0,33,4123,0,,normal,0,0.049102124,2025-07-27 16:05:16
VEH-061,2025-07-24,41.47,88.6,13.67,39,3722,5,,normal,0,0.056821186,2025-07-27 16:05:16
VEH-062,2025-07-24,64.41,86.51,11.66,31,3347,4,,normal,0,0.011122846,2025-07-27 16:05:16
VEH-063,2025-07-24,58.9,71.88,16.67,30,4173,3,,normal,0,0.0036811875,2025-07-27 16:05:16
VEH-064,2025-07-24,39.94,82.93,11.95,36,3889,0,,normal,0,0.022341514,2025-07-27 16:05:16
VEH-065,2025-07-24,47.81,87.7,11.89,26,4145,2,,normal,0,0.0449751,2025-07-27 16:05:16
VEH-066,2025-07-24,70.02,73.55,18.32,26,4176,0,,normal,0,0.000736196,2025-07-27 16:05:16
VEH-067,2025-07-24,71.02,81.17,11.72,27,3461,3,,normal,0,0.008968087,2025-07-27 16:05:16
VEH-068,2025-07-24,60.3,81.62,12.59,36,2568,0,,normal,0,0.00029314886,2025-07-27 16:05:16
VEH-069,2025-07-24,52.44,89.55,13.36,38,4520,1,,normal,0,0.12651606,2025-07-27 16:05:16
VEH-070,2025-07-24,54.53,92.59,12.06,30,3610,0,,normal,0,0.01635907,2025-07-27 16:05:16
VEH-071,2025-07-24,29.27,86.73,23.54,25,3502,3,,normal,0,0.0011732427,2025-07-27 16:05:16
VEH-072,2025-07-24,65.68,70.57,10.34,35,3809,6,,excessive_braking,1,0.99505204,2025-07-27 16:05:16
VEH-073,2025-07-24,58.72,82.99,14.93,33,4843,2,,high_rpm,0,0.46171758,2025-07-27 16:05:16
VEH-074,2025-07-24,67.09,85.09,15.82,37,4638,1,,normal,0,0.074611306,2025-07-27 16:05:16
VEH-075,2025-07-24,73.86,88.24,15.82,38,3146,5,,normal,0,0.021220447,2025-07-27 16:05:16
VEH-076,2025-07-24,61.22,76.63,14.68,27,3944,4,,normal,0,0.007216129,2025-07-27 16:05:16
VEH-077,2025-07-24,70.53,84.3,11.32,26,4960,2,,high_rpm,1,0.57851887,2025-07-27 16:05:16
VEH-078,2025-07-24,44.74,70.93,11.37,33,4480,3,,normal,0,0.14552745,2025-07-27 16:05:16
VEH-079,2025-07-24,63.09,81.75,15.67,36,4637,4,,normal,0,0.19550824,2025-07-27 16:05:16
VEH-080,2025-07-24,48.76,85.48,17.21,37,4047,3,,normal,0,0.00636373,2025-07-27 16:05:16
VEH-081,2025-07-24,84.51,106.76,9.49,31,4386,1,,normal,0,0.051002115,2025-07-27 16:05:16
VEH-082,2025-07-24,31.82,91.88,15.08,28,4949,3,,high_rpm,1,0.56547034,2025-07-27 16:05:16
VEH-083,2025-07-24,78.15,80.65,9.59,25,3407,2,,normal,0,0.014495865,2025-07-27 16:05:16
VEH-084,2025-07-24,43.22,82.64,17.43,26,2338,0,,normal,0,8.683486e-05,2025-07-27 16:05:16
VEH-085,2025-07-24,22.79,95.01,17.78,28,2121,1,,normal,0,0.0024816087,2025-07-27 16:05:16
VEH-086,2025-07-24,40.96,88.03,13.14,36,4707,6,,excessive_braking,1,0.9939522,2025-07-27 16:05:16
VEH-087,2025-07-24,21.85,86.66,14.69,37,4921,3,,high_rpm,1,0.68629616,2025-07-27 16:05:16
VEH-088,2025-07-24,39.91,84.6,16.36,40,2722,6,,excessive_braking,1,0.9932271,2025-07-27 16:05:16
VEH-089,2025-07-24,87.57,89.57,14.52,28,4499,2,,normal,0,0.026654307,2025-07-27 16:05:16
VEH-090,2025-07-24,65.63,81.53,17.2,40,4811,0,,high_rpm,0,0.13202308,2025-07-27 16:05:16
VEH-091,2025-07-24,57.43,88.37,14.86,25,2868,1,,normal,0,0.00077459856,2025-07-27 16:05:16
VEH-092,2025-07-24,78.92,65.65,14.08,29,2851,5,,normal,0,0.016936207,2025-07-27 16:05:16
VEH-093,2025-07-24,39.75,78.54,14.58,27,4730,2,,normal,0,0.22550851,2025-07-27 16:05:16
VEH-094,2025-07-24,17.52,82.81,14.99,36,2620,3,,normal,0,0.007911654,2025-07-27 16:05:16
VEH-095,2025-07-24,67.03,99.3,21.17,33,2960,2,,normal,0,7.0384966e-05,2025-07-27 16:05:16
VEH-096,2025-07-24,76.28,84.98,15.86,27,4121,0,,normal,0,0.0015834257,2025-07-27 16:05:16
VEH-097,2025-07-24,70.93,72.5,15.12,26,4676,4,,normal,0,0.16547339,2025-07-27 16:05:16
VEH-098,2025-07-24,50.14,101.09,13.02,38,4267,3,,normal,0,0.048291188,2025-07-27 16:05:16
VEH-099,2025-07-24,69.39,94.75,11.56,40,4766,2,,normal,0,0.28357598,2025-07-27 16:05:16
VEH-100,2025-07-24,46.39,85.08,12.7,30,2576,5,,normal,0,0.057569735,2025-07-27 16:05:16
VEH-001,2025-07-25,53.38,90.88,19.67,34,4177,3,,normal,0,0.008332215,2025-07-27 16:05:16
VEH-002,2025-07-25,54.79,92.53,10.38,38,2274,0,,normal,0,0.0035899607,2025-07-27 16:05:16
VEH-003,2025-07-25,13.49,85.74,11.86,36,2038,5,,normal,0,0.2845613,2025-07-27 16:05:16
VEH-004,2025-07-25,37.14,75.07,17.06,29,2046,4,,normal,0,0.0005302176,2025-07-27 16:05:16
VEH-005,2025-07-25,30.69,69.21,17.76,26,2515,6,,excessive_braking,1,0.96848524,2025-07-27 16:05:16
VEH-006,2025-07-25,78.62,87.27,14.82,28,4121,3,,normal,0,0.0081726285,2025-07-27 16:05:16
VEH-007,2025-07-25,32.81,84.42,15.88,34,4754,5,,normal,0,0.41334307,2025-07-27 16:05:16
VEH-008,2025-07-25,43.29,71.91,11.81,39,2947,1,,normal,0,0.0017738853,2025-07-27 16:05:16
VEH-009,2025-07-25,48.11,100.17,15.77,35,2773,0,,normal,0,0.0015823495,2025-07-27 16:05:16
VEH-010,2025-07-25,45.47,76.06,15.71,40,2524,3,,normal,0,0.00029752526,2025-07-27 16:05:16
VEH-011,2025-07-25,31.84,76.63,12.56,32,4052,0,,normal,0,0.014009328,2025-07-27 16:05:16
VEH-012,2025-07-25,47.73,76.25,15.11,39,4780,3,,normal,0,0.4328682,2025-07-27 16:05:16
VEH-013,2025-07-25,46.95,95.93,8.92,33,3882,0,,normal,0,0.1984235,2025-07-27 16:05:16
VEH-014,2025-07-25,53.48,75.39,12.66,30,4139,3,,normal,0,0.02668933,2025-07-27 16:05:16
VEH-015,2025-07-25,32.61,68.32,19.55,37,2451,2,,normal,0,2.8222177e-05,2025-07-27 16:05:16
VEH-016,2025-07-25,57.68,80.16,12.02,39,2562,0,,normal,0,0.00039172836,2025-07-27 16:05:16
VEH-017,2025-07-25,48.71,90.93,11.39,29,2997,6,,excessive_braking,1,0.9926771,2025-07-27 16:05:16
VEH-018,2025-07-25,54.25,101.78,18.74,26,2609,2,,normal,0,0.00067422556,2025-07-27 16:05:16
VEH-019,2025-07-25,72.1,91.74,14.87,27,3136,6,,excessive_braking,1,0.99057364,2025-07-27 16:05:16
VEH-020,2025-07-25,57.75,74.28,13.68,29,2891,4,,normal,0,0.002104406,2025-07-27 16:05:16
VEH-021,2025-07-25,24.13,75.42,22.27,26,2859,1,,normal,0,4.7503192e-05,2025-07-27 16:05:16
VEH-022,2025-07-25,47.54,87.05,18.06,33,4307,1,,normal,0,0.010692598,2025-07-27 16:05:16
VEH-023,2025-07-25,87.54,89.1,7.64,25,4088,1,,low_fuel_efficiency,0,0.072131716,2025-07-27 16:05:16
VEH-024,2025-07-25,65.66,90.69,13.81,31,2143,3,,normal,0,0.00080093375,2025-07-27 16:05:16
VEH-025,2025-07-25,76.29,103.0,15.62,27,4237,2,,normal,0,0.010104634,2025-07-27 16:05:16
VEH-026,2025-07-25,88.4,73.02,17.57,28,4827,4,,high_rpm,0,0.24682358,2025-07-27 16:05:16
VEH-027,2025-07-25,65.71,82.59,17.98,30,4546,5,,normal,0,0.14194992,2025-07-27 16:05:16
VEH-028,2025-07-25,83.76,82.93,14.77,38,2336,0,,normal,0,1.3855885e-05,2025-07-27 16:05:16
VEH-029,2025-07-25,58.59,78.17,15.45,28,2531,4,,normal,0,0.0007024981,2025-07-27 16:05:16
VEH-030,2025-07-25,49.32,79.51,11.34,25,2403,1,,normal,0,0.0020546291,2025-07-27 16:05:16
VEH-031,2025-07-25,51.93,87.06,11.82,26,2549,0,,normal,0,0.0023868391,2025-07-27 16:05:16
VEH-032,2025-07-25,33.38,93.43,19.48,40,2186,0,,normal,0,0.00013518908,2025-07-27 16:05:16
VEH-033,2025-07-25,71.87,86.37,15.23,31,4503,6,,excessive_braking,1,0.99255806,2025-07-27 16:05:16
VEH-034,2025-07-25,8.92,89.85,18.41,34,4092,2,,normal,0,0.06871883,2025-07-27 16:05:16
VEH-035,2025-07-25,70.08,86.07,15.53,31,2402,2,,normal,0,8.8756686e-05,2025-07-27 16:05:16
VEH-036,2025-07-25,58.97,92.57,14.38,37,2340,2,,normal,0,0.000658404,2025-07-27 16:05:16
VEH-037,2025-07-25,53.84,61.64,13.71,26,2754,0,,normal,0,8.9129026e-05,2025-07-27 16:05:16
VEH-038,2025-07-25,47.56,92.82,16.2,27,3953,2,,normal,0,0.009433491,2025-07-27 16:05:16
VEH-039,2025-07-25,41.25,79.93,14.82,40,2338,5,,normal,0,0.024213305,2025-07-27 16:05:16
VEH-040,2025-07-25,27.99,85.44,14.32,35,4468,3,,normal,0,0.11219617,2025-07-27 16:05:16
VEH-041,2025-07-25,33.83,82.97,18.32,40,2424,1,,normal,0,0.00011097248,2025-07-27 16:05:16
VEH-042,2025-07-25,31.62,85.94,13.58,35,3384,1,,normal,0,0.009982751,2025-07-27 16:05:16
VEH-043,2025-07-25,53.65,87.32,13.29,32,3296,1,,normal,0,0.0034107473,2025-07-27 16:05:16
VEH-044,2025-07-25,32.78,98.0,12.74,30,2898,4,,normal,0,0.10107806,2025-07-27 16:05:16
VEH-045,2025-07-25,53.35,106.93,12.86,34,3774,2,,normal,0,0.045283996,2025-07-27 16:05:16
VEH-046,2025-07-25,64.78,63.71,13.43,30,2834,0,,normal,0,9.118732e-05,2025-07-27 16:05:16
VEH-047,2025-07-25,76.18,84.35,18.21,28,4149,6,,excessive_braking,1,0.99185026,2025-07-27 16:05:16
VEH-048,2025-07-25,58.36,89.32,12.43,34,4254,0,,normal,0,0.027003461,2025-07-27 16:05:16
VEH-049,2025-07-25,3.01,104.04,14.24,34,4793,2,P0128,engine_overheat_at_idle,1,0.8279726,2025-07-27 16:05:16
VEH-050,2025-07-25,57.93,73.2,14.04,37,4776,1,,normal,0,0.3324286,2025-07-27 16:05:16
VEH-051,2025-07-25,67.37,74.99,15.55,38,4154,5,,normal,0,0.03830429,2025-07-27 16:05:16
VEH-052,2025-07-25,47.63,87.23,15.29,26,4748,3,,normal,0,0.21474983,2025-07-27 16:05:16
VEH-053,2025-07-25,76.84,89.32,16.22,36,2644,6,,excessive_braking,1,0.9922936,2025-07-27 16:05:16
VEH-054,2025-07-25,41.56,108.64,12.55,31,2561,5,,normal,0,0.25997084,2025-07-27 16:05:16
VEH-055,2025-07-25,71.12,82.95,14.26,33,3026,6,,excessive_braking,1,0.99341697,2025-07-27 16:05:16
VEH-056,2025-07-25,41.16,91.42,16.52,32,2663,4,,normal,0,0.0070638917,2025-07-27 16:05:16
VEH-057,2025-07-25,40.79,85.68,19.92,36,4308,4,,normal,0,0.05404393,2025-07-27 16:05:16
VEH-058,2025-07-25,70.43,81.4,12.96,25,3676,2,,normal,0,0.004830936,2025-07-27 16:05:16
VEH-059,2025-07-25,35.01,92.51,17.27,34,4722,0,,normal,0,0.39805532,2025-07-27 16:05:16
VEH-060,2025-07-25,39.86,87.49,15.38,27,4177,1,,normal,0,0.017808191,2025-07-27 16:05:16
VEH-061,2025-07-25,69.56,76.19,10.1,29,2839,1,,normal,0,0.0018206561,2025-07-27 16:05:16
VEH-062,2025-07-25,30.62,85.01,12.12,25,4025,4,,normal,0,0.03563585,2025-07-27 16:05:16
VEH-063,2025-07-25,52.19,80.47,19.74,31,2952,6,,excessive_braking,1,0.98683727,2025-07-27 16:05:16
VEH-064,2025-07-25,66.23,82.55,17.88,35,2222,6,,excessive_braking,1,0.9878818,2025-07-27 16:05:16
VEH-065,2025-07-25,57.09,75.54,14.43,27,4297,3,,normal,0,0.016659038,2025-07-27 16:05:16
VEH-066,2025-07-25,46.42,64.43,13.21,40,2398,6,,excessive_braking,1,0.99538046,2025-07-27 16:05:16
VEH-067,2025-07-25,69.2,77.94,13.22,25,4434,6,,excessive_braking,1,0.9944873,2025-07-27 16:05:16
VEH-068,2025-07-25,46.58,80.06,13.01,29,2884,0,,normal,0,0.0012290605,2025-07-27 16:05:16
VEH-069,2025-07-25,52.79,79.11,14.35,40,4051,0,,normal,0,0.0045149373,2025-07-27 16:05:16
VEH-070,2025-07-25,45.87,90.38,17.3,38,3934,3,,normal,0,0.008207146,2025-07-27 16:05:16
VEH-071,2025-07-25,58.01,77.28,15.37,28,4222,3,,normal,0,0.008661945,2025-07-27 16:05:16
VEH-072,2025-07-25,79.04,93.87,17.44,40,3928,3,,normal,0,0.0023890112,2025-07-27 16:05:16
VEH-073,2025-07-25,54.48,71.95,17.46,29,4339,4,,normal,0,0.02004571,2025-07-27 16:05:16
VEH-074,2025-07-25,52.13,82.42,18.8,32,3757,0,,normal,0,0.00023275672,2025-07-27 16:05:16
VEH-075,2025-07-25,30.21,101.45,15.42,27,2721,0,,normal,0,0.014169594,2025-07-27 16:05:16
VEH-076,2025-07-25,50.3,96.42,14.71,26,3658,6,,excessive_braking,1,0.9844082,2025-07-27 16:05:16
VEH-077,2025-07-25,48.93,85.53,9.54,32,4254,3,,normal,0,0.10833853,2025-07-27 16:05:16
VEH-078,2025-07-25,47.78,97.03,21.58,27,4641,2,,normal,0,0.1689468,2025-07-27 16:05:16
VEH-079,2025-07-25,67.74,92.97,10.64,27,4433,6,,excessive_braking,1,0.987065,2025-07-27 16:05:16
VEH-080,2025-07-25,55.62,81.0,10.9,29,4744,0,,normal,0,0.49356666,2025-07-27 16:05:16
VEH-081,2025-07-25,66.78,84.92,7.53,29,3586,5,,low_fuel_efficiency,0,0.14260697,2025-07-27 16:05:16
VEH-082,2025-07-25,77.08,85.34,13.57,29,2450,2,,normal,0,0.00019225171,2025-07-27 16:05:16
VEH-083,2025-07-25,46.05,74.39,15.56,29,4575,5,,normal,0,0.11977433,2025-07-27 16:05:16
VEH-084,2025-07-25,61.49,78.62,15.31,27,2294,0,,normal,0,5.0863626e-05,2025-07-27 16:05:16
VEH-085,2025-07-25,46.3,86.39,16.44,28,4860,5,,high_rpm,0,0.4231634,2025-07-27 16:05:16
VEH-086,2025-07-25,95.81,92.73,16.61,33,3681,3,,normal,0,0.0008294153,2025-07-27 16:05:16
VEH-087,2025-07-25,59.19,74.02,22.48,40,4425,2,,normal,0,0.013076702,2025-07-27 16:05:16
VEH-088,2025-07-25,66.85,82.6,12.07,27,4927,4,,high_rpm,0,0.4559295,2025-07-27 16:05:16
VEH-089,2025-07-25,77.45,87.56,19.66,37,3793,4,,normal,0,0.0023277178,2025-07-27 16:05:16
VEH-090,2025-07-25,61.69,67.69,22.11,29,3558,2,,normal,0,5.320156e-05,2025-07-27 16:05:16
VEH-091,2025-07-25,61.4,76.59,15.17,31,3170,1,,normal,0,0.00023060125,2025-07-27 16:05:16
VEH-092,2025-07-25,31.4,89.62,19.45,29,3680,4,,normal,0,0.009364959,2025-07-27 16:05:16
VEH-093,2025-07-25,46.71,74.72,20.82,28,4009,0,,normal,0,0.00042035893,2025-07-27 16:05:16
VEH-094,2025-07-25,75.12,90.35,14.54,39,2525,6,,excessive_braking,1,0.9934368,2025-07-27 16:05:16
VEH-095,2025-07-25,66.49,77.62,13.76,31,3387,3,,normal,0,0.0019432424,2025-07-27 16:05:16
VEH-096,2025-07-25,52.04,84.65,14.07,25,2970,3,,normal,0,0.002765391,2025-07-27 16:05:16
VEH-097,2025-07-25,28.22,90.23,13.67,35,4873,5,,high_rpm,1,0.5803714,2025-07-27 16:05:16
VEH-098,2025-07-25,56.03,96.53,15.1,38,4835,0,,high_rpm,0,0.4330674,2025-07-27 16:05:16
VEH-099,2025-07-25,63.63,76.81,17.81,25,3750,5,,normal,0,0.015623645,2025-07-27 16:05:16
VEH-100,2025-07-25,41.15,103.32,15.84,39,4676,2,,normal,0,0.2969759,2025-07-27 16:05:16
VEH-001,2025-07-26,56.0,87.06,19.37,37,3156,0,,normal,0,4.9958817e-05,2025-07-27 16:05:16
VEH-002,2025-07-26,64.64,90.94,9.26,27,2765,4,,normal,0,0.029750966,2025-07-27 16:05:16
VEH-003,2025-07-26,66.55,83.25,19.89,26,3860,2,,normal,0,0.00041414212,2025-07-27 16:05:16
VEH-004,2025-07-26,37.44,77.19,17.78,39,3958,4,,normal,0,0.00899787,2025-07-27 16:05:16
VEH-005,2025-07-26,50.3,84.9,18.32,30,4488,3,,normal,0,0.060288657,2025-07-27 16:05:16
VEH-006,2025-07-26,57.52,80.26,13.84,30,3408,6,,excessive_braking,1,0.9914759,2025-07-27 16:05:16
VEH-007,2025-07-26,46.46,88.39,13.76,39,2036,0,,normal,0,0.00035504496,2025-07-27 16:05:16
VEH-008,2025-07-26,68.26,88.31,17.52,37,3224,5,,normal,0,0.020116793,2025-07-27 16:05:16
VEH-009,2025-07-26,72.06,85.51,16.33,31,2727,4,,normal,0,0.00058088393,2025-07-27 16:05:16
VEH-010,2025-07-26,40.17,95.67,12.74,27,2704,3,,normal,0,0.025988074,2025-07-27 16:05:16
VEH-011,2025-07-26,29.44,87.36,10.33,40,4377,0,,normal,0,0.21253966,2025-07-27 16:05:16
VEH-012,2025-07-26,48.62,83.94,19.42,25,4966,3,,high_rpm,1,0.56717646,2025-07-27 16:05:16
VEH-013,2025-07-26,73.54,100.13,13.38,32,2549,1,,normal,0,0.00057773344,2025-07-27 16:05:16
VEH-014,2025-07-26,57.04,88.16,13.48,26,4779,2,,normal,0,0.27553678,2025-07-27 16:05:16
VEH-015,2025-07-26,60.94,98.57,12.65,29,2583,2,,normal,0,0.0040662196,2025-07-27 16:05:16
VEH-016,2025-07-26,87.25,103.66,14.57,39,3872,6,,excessive_braking,1,0.9870922,2025-07-27 16:05:16
VEH-017,2025-07-26,49.76,91.55,13.91,28,4238,6,,excessive_braking,1,0.9864379,2025-07-27 16:05:16
VEH-018,2025-07-26,61.65,62.02,14.53,34,3407,5,,normal,0,0.024789691,2025-07-27 16:05:16
VEH-019,2025-07-26,55.36,84.14,15.13,33,4835,0,,high_rpm,0,0.3593428,2025-07-27 16:05:16
VEH-020,2025-07-26,43.54,76.85,16.6,25,4094,6,,excessive_braking,1,0.98389447,2025-07-27 16:05:16
VEH-021,2025-07-26,51.73,84.42,15.4,28,2025,2,,normal,0,0.00023928545,2025-07-27 16:05:16
VEH-022,2025-07-26,58.71,93.28,19.21,29,4653,2,,normal,0,0.11978184,2025-07-27 16:05:16
VEH-023,2025-07-26,45.33,86.76,14.73,37,2852,2,,normal,0,0.0014046376,2025-07-27 16:05:16
VEH-024,2025-07-26,43.88,79.13,17.05,35,2407,0,,normal,0,3.9641083e-05,2025-07-27 16:05:16
VEH-025,2025-07-26,62.32,107.23,17.12,37,4394,5,,normal,0,0.07827967,2025-07-27 16:05:16
VEH-026,2025-07-26,56.25,67.35,9.82,28,4498,2,,normal,0,0.2588803,2025-07-27 16:05:16
VEH-027,2025-07-26,48.36,85.96,16.52,29,3286,0,,normal,0,0.0004800606,2025-07-27 16:05:16
VEH-028,2025-07-26,57.85,92.69,16.76,36,4976,6,,excessive_braking,1,0.99872345,2025-07-27 16:05:16
VEH-029,2025-07-26,39.29,87.31,22.97,26,2092,4,,normal,0,0.00030317335,2025-07-27 16:05:16
VEH-030,2025-07-26,44.24,105.01,17.49,37,4864,3,,high_rpm,1,0.510585,2025-07-27 16:05:16
VEH-031,2025-07-26,68.33,76.8,14.74,33,4233,2,,normal,0,0.005681191,2025-07-27 16:05:16
VEH-032,2025-07-26,50.92,103.2,14.97,29,3622,4,,normal,0,0.019510709,2025-07-27 16:05:16
VEH-033,2025-07-26,58.89,72.35,11.25,29,3981,1,,normal,0,0.011730397,2025-07-27 16:05:16
VEH-034,2025-07-26,50.52,99.69,16.39,32,3025,3,,normal,0,0.005865639,2025-07-27 16:05:16
VEH-035,2025-07-26,62.88,91.14,17.77,38,4488,0,,normal,0,0.019185005,2025-07-27 16:05:16
VEH-036,2025-07-26,54.28,89.36,16.79,36,3089,6,,excessive_braking,1,0.99390906,2025-07-27 16:05:16
VEH-037,2025-07-26,49.56,102.02,12.96,40,2320,1,,normal,0,0.006385137,2025-07-27 16:05:16
VEH-038,2025-07-26,46.45,63.56,12.1,38,3113,1,,normal,0,0.0011990407,2025-07-27 16:05:16
VEH-039,2025-07-26,74.56,100.84,18.73,32,2734,6,,excessive_braking,1,0.99190414,2025-07-27 16:05:16
VEH-040,2025-07-26,42.58,79.19,19.71,36,4013,0,,normal,0,0.0009028445,2025-07-27 16:05:16
VEH-041,2025-07-26,57.75,75.73,17.34,33,2843,5,,normal,0,0.010371359,2025-07-27 16:05:16
VEH-042,2025-07-26,39.22,90.12,13.92,26,3052,6,,excessive_braking,1,0.990042,2025-07-27 16:05:16
VEH-043,2025-07-26,69.26,103.11,17.26,34,3359,5,,normal,0,0.025080591,2025-07-27 16:05:16
VEH-044,2025-07-26,72.58,92.32,13.36,40,2240,1,,normal,0,0.0001433778,2025-07-27 16:05:16
VEH-045,2025-07-26,74.21,86.79,15.47,27,3453,4,,normal,0,0.0027134782,2025-07-27 16:05:16
VEH-046,2025-07-26,39.97,81.15,12.3,35,4443,2,,normal,0,0.112875305,2025-07-27 16:05:16
VEH-047,2025-07-26,58.58,102.19,17.83,25,4132,2,,normal,0,0.009973274,2025-07-27 16:05:16
VEH-048,2025-07-26,61.16,84.95,17.3,27,3782,1,,normal,0,0.00061066943,2025-07-27 16:05:16
